data,seas,trend,resid,actual_values
2010-03-23 00:00:00,104.58748391074877,9387.496136986301,116.84637910295024,9608.93
2010-03-24 00:00:00,107.35057074008793,9387.303232876711,22.786196383201315,9517.44
2010-03-25 00:00:00,122.78951561737264,9387.363999999998,-123.20351561736967,9386.95
2010-03-26 00:00:00,170.04712915904,9386.952246575343,-44.74937573438345,9512.25
2010-03-27 00:00:00,166.2698307144075,9388.298821917806,202.12134736778702,9756.69
2010-03-28 00:00:00,191.03247987251277,9387.046301369863,-328.5087812423758,9249.57
2010-03-29 00:00:00,155.61838399637182,9389.489369863015,86.92224614061396,9632.03
2010-03-30 00:00:00,105.68509993530014,9390.293561643835,427.55133842086514,9923.53
2010-03-31 00:00:00,179.54602083998137,9391.01706849315,231.37691066686827,9801.94
2010-04-01 00:00:00,149.97652975836164,9391.999123287671,-229.80565304603252,9312.17
2010-04-02 00:00:00,98.71313473838549,9393.188712328767,-720.7218470671522,8771.18
2010-04-03 00:00:00,117.85385375950543,9395.171479452054,164.24466678844104,9677.27
2010-04-04 00:00:00,253.63711233541952,9393.221561643835,-483.7986739792552,9163.06
2010-04-05 00:00:00,230.7288465962645,9397.161643835616,78.43950956811952,9706.33
2010-04-06 00:00:00,210.65505825437097,9397.912301369865,310.2826403757649,9918.85
2010-04-07 00:00:00,192.81674679603898,9398.825205479454,318.45804772450754,9910.1
2010-04-08 00:00:00,112.22286633085795,9399.448739726027,-22.08160605688508,9489.59
2010-04-09 00:00:00,120.98626069444319,9400.320246575342,-166.51650726978434,9354.79
2010-04-10 00:00:00,88.64091122241146,9402.456821917807,-223.37773314021936,9267.72
2010-04-11 00:00:00,120.07067065448993,9401.968027397263,-546.928698051752,8975.11
2010-04-12 00:00:00,70.72136090848673,9403.836273972604,-110.40763488109062,9364.15
2010-04-13 00:00:00,105.73818677892174,9405.75219178082,78.92962144025753,9590.42
2010-04-14 00:00:00,224.31940905346616,9406.826246575343,-84.2056556288089,9546.94
2010-04-15 00:00:00,190.75386266362713,9407.30608219178,-88.97994485540787,9509.08
2010-04-16 00:00:00,196.62018682173291,9407.56895890411,24.980854274156826,9629.17
2010-04-17 00:00:00,232.10218272641427,9409.407616438355,-80.0697991647688,9561.44
2010-04-18 00:00:00,114.24522349410901,9408.41197260274,-341.03719609684845,9181.62
2010-04-19 00:00:00,9.581051248105695,9411.000602739727,151.30834601216705,9571.89
2010-04-20 00:00:00,-1.841016717075405,9412.965095890411,211.49592082666496,9622.62
2010-04-21 00:00:00,38.064623708153164,9413.569397260271,51.42597903157511,9503.06
2010-04-22 00:00:00,74.61151464708146,9414.040630136986,125.07785521593232,9613.73
2010-04-23 00:00:00,149.75427938737957,9414.335726027397,32.34999458522398,9596.44
2010-04-24 00:00:00,216.70452991534833,9415.246246575343,184.18922350930777,9816.14
2010-04-25 00:00:00,242.71564653920794,9413.892876712327,-513.5685232515341,9143.04
2010-04-26 00:00:00,172.69679432745093,9416.00701369863,94.37619197391845,9683.08
2010-04-27 00:00:00,151.2968631188975,9418.117890410962,110.18524647014087,9679.6
2010-04-28 00:00:00,232.0196478334851,9419.602219178081,128.27813298843333,9779.9
2010-04-29 00:00:00,-67.54282002041853,9420.89797260274,430.1248474176789,9783.48
2010-04-30 00:00:00,-18.870176572953852,9422.569424657537,310.1107519154166,9713.81
2010-05-01 00:00:00,-155.60136103644797,9424.692630136984,-89.77126910053633,9179.32
2010-05-02 00:00:00,-46.387335739666725,9423.775123287673,-246.10778754800523,9131.28
2010-05-03 00:00:00,28.141776029715373,9425.33769863014,49.840525340145206,9503.32
2010-05-04 00:00:00,45.30481331279756,9426.766356164382,97.33883052282013,9569.41
2010-05-05 00:00:00,162.9914524794406,9428.152027397262,16.926520123297195,9608.07
2010-05-06 00:00:00,179.51615979676828,9429.308904109588,174.10493609364383,9782.93
2010-05-07 00:00:00,214.8750878332751,9430.796219178083,33.918692988642505,9679.59
2010-05-08 00:00:00,215.36509652046632,9432.532109589041,183.13279389049305,9831.03
2010-05-09 00:00:00,191.67508380354784,9431.46778082192,-560.7028646254677,9062.44
2010-05-10 00:00:00,168.1465450592319,9433.467397260272,339.2760576804952,9940.89
2010-05-11 00:00:00,52.61205836971149,9433.735972602739,529.1419690275494,10015.49
2010-05-12 00:00:00,94.78126089251916,9435.271561643835,446.59717746364595,9976.65
2010-05-13 00:00:00,168.8927286550526,9436.887835616439,266.1694357285095,9871.95
2010-05-14 00:00:00,86.8912361436139,9438.35808219178,391.7806816646064,9917.03
2010-05-15 00:00:00,125.61812102943495,9439.600273972603,392.4216049979617,9957.64
2010-05-16 00:00:00,111.96694084676349,9437.402767123287,-338.2297079700511,9211.14
2010-05-17 00:00:00,116.43577521888622,9437.51591780822,161.73830697289483,9715.69
2010-05-18 00:00:00,42.68654880333801,9438.751589041098,379.71186215556384,9861.15
2010-05-19 00:00:00,65.1160516686106,9439.720575342468,291.0033729889218,9795.84
2010-05-20 00:00:00,86.66196206813035,9441.567589041097,274.6704488907726,9802.9
2010-05-21 00:00:00,28.480021611487103,9443.689287671232,142.3306907172811,9614.5
2010-05-22 00:00:00,9.263451017855942,9445.9001369863,604.9664119958434,10060.13
2010-05-23 00:00:00,68.39017665710188,9444.958821917806,-321.2289985749069,9192.12
2010-05-24 00:00:00,14.60222352922463,9447.344438356165,348.0433381146097,9809.99
2010-05-25 00:00:00,-3.7019842219406485,9448.343643835615,348.35834038632584,9793.0
2010-05-26 00:00:00,55.454567102237405,9449.552438356166,407.17299454159684,9912.18
2010-05-27 00:00:00,37.08182304970214,9450.296575342465,292.29160160783283,9779.67
2010-05-28 00:00:00,27.461420435524502,9451.368931506848,419.8696480576285,9898.7
2010-05-29 00:00:00,7.374020047372454,9453.035917808218,516.3400621444094,9976.75
2010-05-30 00:00:00,-49.34023222434044,9451.630904109588,-190.54067188524786,9211.75
2010-05-31 00:00:00,-106.28077113988863,9453.622,505.7387711398892,9853.08
2010-06-01 00:00:00,-120.9851259800943,9453.60917808219,614.1459478979049,9946.77
2010-06-02 00:00:00,-83.99651523810903,9454.434767123284,319.4017481148247,9689.84
2010-06-03 00:00:00,-97.78643840023298,9455.21087671233,25.775561687903718,9383.2
2010-06-04 00:00:00,-155.07798159660356,9455.86597260274,207.7420089938643,9508.53
2010-06-05 00:00:00,-113.70595749845339,9457.58526027397,345.1806972244823,9689.06
2010-06-06 00:00:00,-153.83747021537093,9456.740712328767,-131.33324211339604,9171.57
2010-06-07 00:00:00,-154.56033190489316,9459.408493150684,400.14183875420883,9704.99
2010-06-08 00:00:00,-209.01332972455097,9461.062383561642,483.42094616290785,9735.47
2010-06-09 00:00:00,-184.78289843461945,9461.518794520547,427.8341039140721,9704.57
2010-06-10 00:00:00,-117.31621543236017,9461.728520547946,372.15769488441424,9716.57
2010-06-11 00:00:00,-124.17408465612706,9461.275726027397,326.23835862872977,9663.34
2010-06-12 00:00:00,-246.19798658537505,9462.21112328767,688.4068632977046,9904.42
2010-06-13 00:00:00,-202.26119930229353,9459.82416438356,-260.33296508126773,8997.23
2010-06-14 00:00:00,-196.77151338907433,9460.436794520549,155.5547188685251,9419.22
2010-06-15 00:00:00,-230.51720761284284,9459.970246575343,-379.7530389624999,8849.7
2010-06-16 00:00:00,-142.92327152839042,9459.518684931503,195.25458659688755,9511.85
2010-06-17 00:00:00,-242.23526352613075,9459.412657534247,329.26260599188424,9546.44
2010-06-18 00:00:00,-170.83943189373448,9458.713589041097,101.23584285263777,9389.11
2010-06-19 00:00:00,-163.06579717914528,9459.579561643835,406.6262355353093,9703.14
2010-06-20 00:00:00,-275.7427170878452,9457.238273972602,-409.2355568847563,8772.26
2010-06-21 00:00:00,-338.87301490750326,9457.692219178083,415.01079572942,9533.83
2010-06-22 00:00:00,-446.9376512545589,9457.673616438358,470.31403481619986,9481.05
2010-06-23 00:00:00,-573.2238528413396,9457.531671232875,100.52218160846462,8984.83
2010-06-24 00:00:00,-618.8007256609978,9458.098958904107,-341.69823324310914,8497.6
2010-06-25 00:00:00,-466.97909676832694,9458.376821917807,-237.81772514948045,8753.58
2010-06-26 00:00:00,-387.4967668482592,9458.446301369862,241.99046547839737,9312.94
2010-06-27 00:00:00,-313.1246448049038,9458.521589041098,-268.1669442361948,8877.23
2010-06-28 00:00:00,-429.55839022730095,9459.510767123285,-375.3423768959839,8654.61
2010-06-29 00:00:00,-363.79155690076414,9459.828136986303,49.23341991446114,9145.27
2010-06-30 00:00:00,-380.107125111405,9459.976657534247,293.24046757715826,9373.11
2010-07-01 00:00:00,-320.7059979453337,9459.416712328766,108.10928561656726,9246.82
2010-07-02 00:00:00,-386.30772420391963,9459.37898630137,-255.78126209744937,8817.29
2010-07-03 00:00:00,-370.55843607894394,9459.739808219178,269.348627859767,9358.53
2010-07-04 00:00:00,-327.62181267999597,9459.209589041095,-367.9677763610979,8763.62
2010-07-05 00:00:00,-353.58043500022563,9460.701424657535,29.35901034269068,9136.48
2010-07-06 00:00:00,-405.9890881423738,9460.943369863013,79.61571827936075,9134.57
2010-07-07 00:00:00,-318.2282207365753,9460.984821917806,-18.52660118123083,9124.23
2010-07-08 00:00:00,-321.71865744036756,9461.081342465754,228.91731497461467,9368.28
2010-07-09 00:00:00,-287.082835753748,9460.51531506849,-34.702479314741595,9138.73
2010-07-10 00:00:00,-322.55958495753964,9461.660493150683,552.0590918068568,9691.16
2010-07-11 00:00:00,-232.79127474352302,9460.430602739727,-195.56932799620424,9032.07
2010-07-12 00:00:00,-334.84494672128676,9461.559780821919,119.04516589936793,9245.76
2010-07-13 00:00:00,-315.09750465795537,9461.76008219178,118.29742246617411,9264.96
2010-07-14 00:00:00,-290.1957959850341,9461.42202739726,318.50376858777315,9489.73
2010-07-15 00:00:00,-305.4091866271822,9460.99698630137,173.63220032581125,9329.22
2010-07-16 00:00:00,-363.25358377617965,9460.942410958905,56.93117281727507,9154.62
2010-07-17 00:00:00,-312.2916857196965,9461.85106849315,454.3106172265475,9603.87
2010-07-18 00:00:00,-270.7784121495155,9459.684191780821,-316.3157796313059,8872.59
2010-07-19 00:00:00,-291.73223138755395,9461.809589041095,-51.68735765354165,9118.39
2010-07-20 00:00:00,-295.6293345297016,9462.569671232875,59.819663296826434,9226.76
2010-07-21 00:00:00,-283.1649767129451,9462.437972602742,52.49700411020365,9231.77
2010-07-22 00:00:00,-274.4189803687917,9461.973178082193,-51.474197713401395,9136.08
2010-07-23 00:00:00,-265.4889853945009,9460.713397260275,22.815588134226687,9218.04
2010-07-24 00:00:00,-304.21947980377195,9460.098630136985,459.80084966678737,9615.68
